Review_ID,review_number,review_date,review_ratings,reviews.title
311,167,2018-09-04T21:27:51Z,"3.5,4.5,4,2.5,4.5,4.5,4,4,4.5,4.5,4.5,3","Nice staff, good continental breakfast included."
312,29,2018-09-04T21:27:51Z,"4,4,4.5,4,4,4.5,4,4,4,4.5,4.5,4.5",Short stay in an excellent location.
313,2,2018-09-04T21:27:51Z,,Boston trip for MIT graduation days
314,2,2018-09-04T21:27:51Z,,The breakfast is nothing special.
315,1,2018-09-04T21:27:51Z,,Good value for location.
316,1,2018-09-04T21:27:51Z,,Convienantly located with lots of places to walk to
317,1,2018-09-04T21:27:51Z,,Perfect place for a Nostalgic Return to Beloved Boston
318,1,2018-09-04T21:27:51Z,"3.5,5,4,4.5,4,4.5,4,4,4.5,4.5,4.5,4",very good place
319,1,2018-09-04T21:27:51Z,"5,4.5,5,3.5,4.5,4,4,4,4.5,4.5,4.5,4.5",Good place to stay for a week-end in Boston
320,4,2018-09-04T21:27:51Z,,We liked everything about this hotel from the moment we...
321,3,2018-09-04T21:27:51Z,,"Unimpressive, not worth the money"
322,2,2018-09-04T21:27:51Z,,"Great location, staff and room!"
323,1,2018-09-04T21:27:51Z,,Value for money
324,1,2018-09-04T21:27:51Z,"4.5,2,5,3,4,3.5,3,4.5,4.5,4,4",Location and staff
325,2,2018-09-04T21:27:51Z,,Fantastic location right near Copley Square and directly...
326,61,2018-09-04T21:27:51Z,"4,4,4,3.5,4.5,4,4,4,4.5,4.5,4,3.5","Staff, location, rooms"
327,10,2018-09-04T21:27:51Z,,Breakfast
328,1,2018-09-04T21:27:51Z,,Great location.
329,11,2018-09-04T21:27:51Z,"4,4,4,3.5,3.5,4.5,3.5,4.5,4,4,4","staff was very friendly and accommodating, hotel perfectly..."
330,2,2018-09-04T21:27:51Z,"3.5,4,4,4,4.5,4,4,4,4.5,4.5,4,4",Very comfortable and enjoyable
331,1,2018-09-04T21:27:51Z,"3.5,3,5,4,1,4,4,4,4,4.5","Good location, good design, comfortable room."
332,3,2018-09-04T21:27:51Z,"4,3.5,3,3.5,4,3,4,3.5,3.5,3",Lovely short stay in Boston
333,1,2018-09-04T21:27:51Z,"4,3.5,3.5,4,4,4,4.5,4,4,3.5,4,4",Would Stay Again
334,18,2018-09-04T21:27:51Z,"4,4,4,3,4.5,4,4,4,4.5,4.5,3.5,3",Great location
335,1,2018-09-04T21:27:51Z,"2.5,2.5,3.5,3,4,3.5,3.5,4,2.5","Location is great, the hotel is clean, and room is comfortable. Pricing was good too!"
336,11,2018-09-04T21:27:51Z,"4,3.5,4,4.5,4,4.5,4.5,4,4,4.5,4,3.5",Yes it's small put clearly stated and really set up well.
337,1,2018-09-04T21:27:51Z,"5,4,4,3,4,3.5,4.5,4.5,4.5","Small, clean hotel. Great location. Walk to the everything."
338,80,2018-09-04T21:27:51Z,"3.5,4,4,3,4,4,5,4,4,4.5,4",Loved the sound system in the room and the fact that they...
339,3,2018-09-04T21:27:51Z,"4.5,3.5,4,4,3.5,4.5,4,4,4,4",Great! We plan to come back in February.
340,130,2018-09-04T21:27:51Z,"3.5,3.5,4,4,4.5,5,4,4,4.5,4.5,3.5",adequate good location tiny room bedding was sub-par.
341,1,2018-09-04T21:27:51Z,"4,4,3.5,3.5,3.5,4,4,4.5,4.5,4.5,3.5,4.5",Everything about this place was great!
342,2,2018-09-04T21:27:51Z,"3.5,2.5,4.5,4,4,3.5,5,4.5,4.5",Excellent location and friendly staff
343,134,2018-09-04T21:27:51Z,"4.5,5,3.5,4,4.5,4.5,4.5,4.5,4.5,4,4,3.5",An excellent concierge.
344,10,2018-09-04T21:27:51Z,"4.5,1.5,3,2.5,5,4.5,5,4,4,5,4.5,4.5",Location is very good
345,2,2018-09-04T21:27:51Z,"4.5,4,3.5,3.5,4.5,4,4.5,4.5,4.5,5,4.5,4.5",Excellent
346,82,2018-09-04T21:27:51Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,3.5",Location location !
347,276,2018-09-04T21:27:51Z,"3.5,4.5,4.5,4.5,4,3.5,3.5,4.5,4,4.5,4.5","Great room, clean and a comfortable."
348,498,2018-09-04T21:27:51Z,"4,2,4.5,2,4.5,4.5,4.5,4,5,5,3.5",Cozy room and vibe to this place.
349,8,2018-09-04T21:27:51Z,"4.5,3.5,4,3.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4","Great place to stay for the money, but don't count on the complimentary breakfast."
350,13,2018-09-04T21:27:51Z,"3.5,3.5,4.5,3,4,4,4.5,4,4.5,4.5,4,4.5","Great location, excellent staff. Small room, but sufficient for a single person."
351,2,2018-09-04T21:27:51Z,"4,4,4,4.5,4,4,4,4,4,4.5,4.5,4.5",Excellent location in city centre
352,1,2018-09-04T21:27:51Z,"3,3,3.5,3,4,4,4.5,4.5,4.5,4",Great location and a nice play to stay in Boston
353,6,2018-09-04T21:27:51Z,,Staff was wonderful!
354,10,2018-09-04T21:27:51Z,"4.5,4.5,4,4,4,4,4,4,4.5,4,4,4.5","Wonderful Hotel, Awesome Location"
355,62,2018-09-04T21:27:51Z,"3.5,4,4,4,4.5,4.5,4.5,5,4,4,4",Good spread of breakfast.
356,10,2018-09-04T21:27:51Z,"4,3.5,3,4,4.5,4.5,4.5,4.5",Very nice hotel in Boston center
357,3,2018-09-04T21:27:51Z,"3.5,3.5,4.5,3.5,4,4.5,4,4,4.5,4.5,4,4",Excellent location
358,83,2018-09-04T21:27:51Z,"4,4,4.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5",Boston Marathon runner's ideal location!
359,95,2018-09-04T21:27:51Z,"5,4.5,4,4,4.5,4.5,4,4.5,4.5,2.5,4,4","It's economical, boutique style (my fave), great quality..."
360,11,2018-09-04T21:27:51Z,"3.5,3.5,4,3.5,3.5,4.5,3.5,4.5,4.5,4,4,4.5","Great location, nice room."
361,333,2018-09-04T21:27:51Z,"5,4.5,3.5,3.5,4.5,4,4.5,4.5,4.5,4,4.5,5","We were super-well accommodated, the staff was..."
362,2,2018-09-04T21:27:51Z,"3.5,3.5,3.5,4,4,4,4,5,4.5",Location and staff.
363,4,2018-09-04T21:27:51Z,"4,3,4,2,4.5,4,4,4.5",a Boston great!
364,1,2018-09-04T21:27:51Z,"4.5,4.5,4.5,3.5,4,5,4.5,4,4,4,4,4","Location, location, location"
365,12,2018-09-04T21:27:51Z,"4.5,4,4,4,4.5,4,4,4,4.5,4.5,4,4",Convenient location in the city centre walkable to most...
366,1,2018-09-04T21:27:51Z,"4,4,4,4,4,4,4.5,4,4,4.5,4.5,5","Great location, right near two T stops and directly across..."
367,4,2018-09-04T21:27:51Z,"4,3.5,3.5,4.5,3,5,4.5,4.5,4.5",Was a great stay!
368,9,2018-09-04T21:27:51Z,"4,3,4,3,4.5,4.5,5,4.5,4.5,4.5,4,5",Excellent stay. Hope to stay there again.
369,16,2018-09-04T21:27:51Z,"3.5,2.5,3.5,3.5,4,4.5,4,4,4,4.5,4,4",Great hotel like the rooftop pool
370,139,2018-09-04T21:27:51Z,"4.5,3.5,4,3,4.5,4.5,4.5,4.5,4,3.5,4.5,4",A comfortable hotel in a great location
371,10,2018-09-04T21:27:51Z,"3,4.5,3,2.5,4,4.5,4.5,3.5,4,4,4,4","First time in Miami and had a great stay at The Hotel, South Beach. Loved it!"
372,25,2018-09-04T21:27:51Z,"4,4.5,5,4.5,5,4,4.5,4.5,4.5,4,4,4",Unreal
373,172,2018-09-04T21:27:51Z,"3.5,4,4.5,4,4.5,4.5,4.5,4,4,4,5,4","Next to Ocean Drive, so the beach is over the street."
374,129,2018-09-04T21:27:51Z,"4.5,3.5,4.5,3,4.5,5,4,4.5,4.5,4,3.5,3",For 169 plus 39 valet fee -should be better!!!!
375,44,2018-09-04T21:27:51Z,"5,4,4,4.5,4,4.5,4,4,4,4.5,4,4",Lively stay at a wonderful hotel
376,71,2018-09-04T21:27:50Z,"4,2.5,2.5,2.5,4,4.5,4.5,5,4,4,3,3",Perfect location
377,61,2018-09-04T21:27:50Z,"3.5,4,3.5,2,4.5,4,4.5,5,4.5,5,4,4.5",Close To The Beach.. and now My Heart - Ocean Tower Resort
378,35,2018-09-04T21:27:50Z,"4,4,3.5,3.5,4,4,4.5,4,4.5,3.5,3.5,3.5",Lenore is truly great and an asset to this hotel
379,2,2018-09-04T21:27:50Z,"4.5,4,4.5,3.5,4.5,4.5,4.5,5,4.5,4.5,4.5,4.5",Well kept secret in Waikiki
380,35,2018-09-04T21:27:50Z,"3.5,4,4,4.5,5,4.5,4.5,4,4.5,4.5,4,4","Great Value for the Money, Location, Location, Location"
381,9,2018-09-04T21:27:50Z,"2.5,3,2.5,2.5,4.5,5,4.5,5,4.5,4,3.5,3",great value for money
382,130,2018-09-04T21:27:50Z,"3,3.5,4.5,4.5,4.5,4,4,4,4,4,4.5,4",Wonderful Surprise
383,292,2018-09-04T21:27:50Z,"4,4,3.5,4,4,4,4,3.5,4.5,4,4,4",Great location and nice price
384,26,2018-09-04T21:27:50Z,"2,3.5,4.5,3.5,4.5,4.5,4.5,4,1,1,3,3.5","Friendly staff, great location"
385,2,2018-09-04T21:27:50Z,"5,4,4,3,4.5,4,5,4,4.5,4.5,4.5,4.5",Great stay experience!
386,35,2018-09-04T21:27:50Z,"4,3,4,4.5,4.5,4.5,4.5,4,4,4.5,4,4.5",The Best stay I've had in Waikiki
387,110,2018-09-04T21:27:50Z,"4,4.5,4.5,4,4.5,4.5,3.5,4.5,4.5,3,4,3.5",Great Value
388,14,2018-09-04T21:27:50Z,"4,2.5,4,4,4.5,4.5,4.5,4.5,5,4.5,1,2",Hawaii
389,69,2018-09-04T21:27:50Z,"3.5,4,2.5,4,4.5,4,4,4,4,4.5,4",Comfortable hotel near the beach
390,93,2018-09-04T21:27:50Z,"4,4.5,4,4.5,4.5,4.5,4.5,4.5,5,4,4,4",A Perfect Hotel for a Perfect Getaway!!!!!!
391,144,2018-09-04T21:27:50Z,"2.5,1.5,2.5,3.5,4.5,4,4.5,4,4,3.5,3.5,4",Excellent customer service!
392,69,2018-09-04T21:27:50Z,"4.5,3.5,5,4.5,5,4.5,4.5,4.5,4.5,4,4,4",Loved it....Location and Friendly Staff!!!
393,293,2018-09-04T21:27:50Z,"4.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5,3.5,5",Good Time in Waikiki
394,100,2018-09-04T21:27:50Z,"4.5,3.5,2.5,4.5,4.5,4.5,4.5,4,4.5,4.5,5,5","Great Location, Excellent Hospitality!"
395,13,2018-09-04T21:27:49Z,"2,3.5,3,4.5,4.5,4,4,4.5,4.5,3.5,3.5,5",Great New York Hotel
396,11,2018-09-04T21:27:49Z,"4,4.5,4.5,4.5,5,5,4.5,4.5,4.5,5,4,4",World Class Customer Service and Fabulous
397,11,2018-09-04T21:27:49Z,"4,3.5,4,3.5,4.5,4.5,4,4,4,3.5,4.5,4.5",Southern Hospitality at its core
398,75,2018-09-04T21:27:49Z,"3.5,4.5,4.5,3.5,4.5,5,4,4,4,4.5,4.5,3.5",Fabulous First
399,33,2018-09-04T21:27:48Z,"3.5,3.5,4,4,5,5,4.5,4.5,4.5,4,4.5,5",Location is perfect.
400,23,2018-09-04T21:27:48Z,"4.5,4.5,4,4.5,4.5,5,4,4.5,4.5,3.5,3.5,3.5",Everything was perfect.
401,149,2018-09-04T21:27:48Z,"4.5,4.5,4.5,3.5,4,4.5,5,4,4.5,3,5",Excellent
402,34,2018-09-04T21:27:48Z,"4,4,4.5,5,4,4,4.5,3.5,4.5,5,4.5,4.5",Close to most attractions
403,7,2018-09-04T21:27:48Z,"4,4,4,3.5,5,5,4.5,4.5,5,4,4.5,5",I was incorrectly being charged for the previous guests...
404,99,2018-09-04T21:27:48Z,"4.5,4.5,3.5,5,4.5,4.5,4.5,4.5,4.5,5,4.5,4","From the room, to the staff to the location."
405,31,2018-09-04T21:27:48Z,"1.5,1.5,4,2,4.5,4.5,4.5,4.5,4.5,3.5,4.5,4.5",The staff was fantastic and amazingly helpful.
406,32,2018-09-04T21:27:48Z,"4,4,4,2.5,4.5,4.5,5,4,5,5,3,3",Very clean and stylish.
407,2,2018-09-04T21:27:48Z,"4,3.5,4,4.5,4.5,4,4,4.5,4.5,3.5,4,5","Courtesy, friendliness of employees."
408,118,2018-09-04T21:27:48Z,"4,3.5,2.5,4,4.5,4.5,4.5,4,4,4,4,4","Best Location SouthBeach, nice staff!"
409,246,2018-09-04T21:27:48Z,"3,4,3,2.5,5,4,4,4.5,4,3.5,3,4",Ocean Drive quiet end...close but far enough away
410,108,2018-09-04T21:27:48Z,"4,3,4.5,3.5,4.5,4.5,4.5,4,4.5,3.5,3.5,5",Very nice
411,197,2018-09-04T21:27:48Z,"2,4,3.5,3,4.5,4,4.5,4,4,4,4",Very pleasant one night stay before moving on on a cruise.
412,3,2018-09-04T21:27:48Z,"3,3.5,4.5,4.5,5,4.5,4,4.5,4.5,4.5,4.5,4","Location, rooms, front Terrace and great staff plus the..."
413,468,2018-09-04T21:27:48Z,"2.5,4.5,3,5,4.5,4.5,3.5,4,3.5,4,5",The hotel staff were very nice.
414,4,2018-09-04T21:27:48Z,"2.5,4.5,3,3.5,4.5,5,4.5,4.5,4.5,4.5,3.5,4.5",Staff and service was very friendly and helpfull.
415,0,2018-09-04T21:27:48Z,,"Nice location, and I loved the bed so much it was so..."
416,950,2018-09-04T21:27:48Z,"4.5,4,4,5,4.5,4,4,4,4,5,3",Friendly Folks
417,4,2018-09-04T21:27:48Z,"4,4,3.5,4,5,5,4.5,4.5,4.5,4.5,4.5,4.5",Nicely decorated boutique hotel just a couple of blocks...
418,51,2018-09-04T21:27:48Z,"4.5,4,4,3.5,4.5,4,5,4.5,4.5,4.5,4.5,4.5","Very good location, one block from the beach (2 min walk)."
419,184,2018-09-04T21:27:48Z,"3.5,4.5,4.5,3.5,4,4,3.5,4.5,4.5,4,4",Near beautiful beach 2 blocks from Ocean Dr nightlife.
420,1,2018-09-04T21:27:48Z,"4,4,4,4,4.5,4,4.5,4.5,2.5,4,3,5",The valet parking was the worst at one time waited 45 min...
421,40,2018-09-04T21:27:48Z,"4,3.5,2.5,3,4.5,4.5,4.5,4.5,4,4,4,3.5",IT WAS OK..THE STAFF WAS GREAT...
422,1,2018-09-04T21:27:48Z,"3,3,3,4,3.5,4.5,4.5,4.5,4.5",Super place to stay at Miami South Beach
423,17,2018-09-04T21:27:48Z,"4,4.5,4,3.5,4.5,4.5,4,4,2.5,4,4,4.5",Great location in Miami Beach (south).
424,18,2018-09-04T21:27:48Z,"3.5,5,3,3,4,4,4,4,3.5,4.5,4","Really modern hotel, very very clean room almost like if we..."
425,10,2018-09-04T21:27:48Z,"3.5,3.5,4,4,4,4,4,4.5,4,5,4,4",Location
426,549,2018-09-04T21:27:48Z,"3.5,4,4,4,5,4.5,4.5,4.5,4.5,4.5,3.5,5",i love everything about the hotel really.
427,77,2018-09-04T21:27:48Z,"2,2.5,4.5,1.5,4,4.5,3.5,4,3.5,3.5,5",Good hotel
428,0,2018-09-04T21:27:48Z,"4.5,3.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5,4.5","Convenient to airport, great staff, lovely decor."
429,95,2018-09-04T21:27:48Z,"2.5,2.5,2.5,4.5,4.5,4,4,4.5,4,4,4,4",The location was excellent being a short stroll to a...
430,18,2018-09-04T21:27:48Z,"2.5,3.5,4.5,4.5,5,4.5,4.5,4,3,4.5,5,4.5",Great Time in Miami Beach!
431,9,2018-09-04T21:27:48Z,"4,4,4.5,3.5,4.5,4.5,4,4,4.5,4,4,3",Goog value
432,7,2018-09-04T21:27:48Z,"4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,5,3.5",The Kings room
433,169,2018-09-04T21:27:48Z,"4.5,4,4,3.5,4.5,4,4.5,4.5,4,4,4.5,4",Location
434,479,2018-09-04T21:27:48Z,"3.5,3.5,4.5,5,4.5,4.5,4.5,4,4.5,4,4.5,4.5","Beautiful hotel, loved the artwork, staff couldnt be any nicer, thanks"
435,53,2018-09-04T21:27:48Z,"4.5,4.5,2.5,4,4.5,4.5,5,4,4.5,4.5,4.5,5",Location
436,427,2018-09-04T21:27:48Z,"4.5,4.5,3.5,3.5,4.5,4,4,4,4,4.5,3.5",Excellent service
437,205,2018-09-04T21:27:48Z,"3.5,4,4,3.5,5,5,4,4.5,4.5,4,4,4",Great location
438,79,2018-09-04T21:27:48Z,"4,4.5,2.5,3,4.5,4,4.5,4,5,4,5,4",Pleasant hotel with friendly staff
439,53,2018-09-04T21:27:48Z,"4.5,4,3.5,3.5,4.5,4.5,5,5,4.5,4.5,4.5,3.5",Nice staff in clean hotel in good location.
440,1,2018-09-04T21:27:48Z,"3,4.5,4,4,4,4.5,4.5,4.5",Location room
441,11,2018-09-04T21:27:48Z,"3.5,3.5,3.5,4.5,5,5,4.5,4,4.5,4.5,5,5","excellent staff and service, very friendly and accommodating..."
442,47,2018-09-04T21:27:48Z,"3,3,3.5,3,4,4,4,4,4,4,3.5,4",Location.
443,604,2018-09-04T21:27:48Z,"4.5,4.5,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5",Hotel was clean and close to everything in south beach.
444,91,2018-09-04T21:27:48Z,"4.5,4.5,3,4.5,4.5,4,4,4,4,4,4",What I really like is the location and decorations.
445,6,2018-09-04T21:27:48Z,"4,3.5,3.5,4.5,4.5,4.5,4,4.5,4.5,3,5,5",They ask for money for deposit and you will not get back.
446,221,2018-09-04T21:27:48Z,"4.5,3.5,2,2.5,4.5,4.5,4.5,4,3.5,4,3.5,3","lovely decor, super friendly and helpful bilingual staff."
447,483,2018-09-04T21:27:48Z,"4,5,4,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4",prices are high with taxes
448,70,2018-09-04T21:27:48Z,"4,3,4,4,4.5,5,4.5,4.5,5,3,4,5",Staffs are friendly and the location is good
449,4,2018-09-04T21:27:48Z,"3.5,4,3.5,4.5,4.5,4.5,4,3.5,4.5,3,5,5",Ideal location for South Beach.
450,18,2018-09-04T21:27:48Z,"3,4.5,5,3.5,4,5,4.5,4.5,4,5,5,4.5",Good location but getting rooked
451,15,2018-09-04T21:27:48Z,"2.5,4,4,3,4,4,4,4.5,4.5,4.5,4,4.5",I was impressed with the complementary robes and slippers...
452,24,2018-09-04T21:27:48Z,"4,3,3.5,4.5,4.5,4.5,4,5,4,4,3.5,3.5",Great location
453,62,2018-09-04T21:27:48Z,"2,4,3.5,4.5,4.5,4,4,4.5,4,3.5,5,5",I really liked the water in the lobby.
454,9,2018-09-04T21:27:48Z,"4,4.5,4.5,4,4.5,4.5,4,4,4.5,4.5,4.5,4.5",Bed Bugs
455,32,2018-09-04T21:27:48Z,"4,1.5,3.5,4,4.5,4.5,4.5,5,4,4,4.5,4.5",EVERYTHING!
456,845,2018-09-04T21:27:48Z,"4,4,4,4.5,4.5,4,4.5,4,4.5,4,4,4",Great location
457,4,2018-09-04T21:27:48Z,"3,4,3.5,4,4.5,5,4.5,4.5,4.5,4,4,4.5",Amazing hotel
458,4,2018-09-04T21:27:48Z,"4.5,2.5,3.5,4,4.5,4.5,5,4,4,4.5,4,4.5",Clean and nice room with comfortable bed.
459,77,2018-09-04T21:27:48Z,"4,4,4.5,4,4.5,4.5,4.5,4.5,5,4.5,4.5,4.5",Great boutique property
460,110,2018-09-04T21:27:48Z,"3,3,5,3,4.5,4,4.5,1.5,4.5,4.5,4,3.5",can't wait to stay here again!
461,3,2018-09-04T21:27:48Z,"2.5,4,2,4.5,4.5,4.5,5,4.5,4,4.5,4.5,5",all good
462,3,2018-09-04T21:27:48Z,"4.5,4,1.5,2,5,4,4,2.5,4,4.5,2.5,3","Cool ,artsy and fun!"
463,44,2018-09-04T21:27:48Z,"3,4,3,3.5,5,4,3.5,4.5,3.5,4,5","Art Deco, location, price, and bed."
464,28,2018-09-04T21:27:48Z,"4,4,3,3,4.5,4.5,4.5,4.5,4.5,4,4.5,4",Was told I would get a robe and didn't.
465,6,2018-09-04T21:27:48Z,"3.5,4,3.5,4,4.5,4,4.5,4,4.5,4.5,5,5",Happy New Year
466,3,2018-09-04T21:27:48Z,"3.5,4,4,3.5,4.5,4.5,4,4,5,4.5,4.5,3.5",Vacation trip
467,6,2018-09-04T21:27:48Z,"4.5,4,4,4,4.5,4,4,4,4.5,4,4,4",Best spot to be AWAY from Vegas while IN Vegas...
468,2,2018-09-04T21:27:48Z,"4.5,4.5,4,4.5,4.5,4.5,4,4.5","Great hotel, will return on our next trip to Vegas"
469,4,2018-09-04T21:27:48Z,"4.5,3.5,4,4,4,4.5,4,4,4.5,4.5,4,4","The staff were helpful, comfortable beds and location."
470,1,2018-09-04T21:27:48Z,"3.5,4,3.5,3.5,3.5,4,4.5,3.5,4.5,4,4,3.5",Didn't meet expectations
471,1,2018-09-04T21:27:48Z,"3.5,4.5,4,2,4.5,4,4.5,4,4",Pre-paid for a premium room with two double beds but was...
472,4,2018-09-04T21:27:48Z,"4.5,4,4.5,3.5,4,5,4,4.5,4.5,4.5,4,4",A great hotel to spend a few nights whilst in Las Vegas
473,25,2018-09-04T21:27:48Z,"4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,5,5",The room is old. Not worthy at all.
474,11,2018-09-04T21:27:48Z,"4,4,3.5,4,4.5,4,4,4.5,4.5,4.5,4.5,4.5",Classy and friendly
475,1,2018-09-04T21:27:48Z,"4,4,4,4,4,4,4,4,4.5,4.5,5,5","Excellent location, clean interior, very good staff."
476,1,2018-09-04T21:27:48Z,"3.5,3.5,4,4,4,4,4,3","Didnt smell like smoke, and no gambling"
477,1,2018-09-04T21:27:48Z,"4,3,4,3.5,4,4,4,4","They cannot find my booking ticket when I arrived, and the..."
478,15,2018-09-04T21:27:48Z,"3,4,4,4,4.5,5,4,4,4.5,3.5,5","Good, but a bit overpriced for no pool and under construction for restaurant. But nice stay."
479,8,2018-09-04T21:27:48Z,"4,4,4,2,4.5,4,3.5,4,4.5,4.5,4,4.5","After the hustle and bustle of the strip, it was nice to walk into The Westin."
480,5,2018-09-04T21:27:48Z,"4,4,4.5,4.5,4,4,4,4.5,4.5,5,4,4.5",Thank God for the Starbucks
481,14,2018-09-04T21:27:48Z,"4,4,4,3.5,4.5,4,4.5,4.5,4.5,4,4,4",Wonderful
482,51,2018-09-04T21:27:48Z,"3.5,3.5,2.5,4.5,4,4.5,4.5,4,4.5,4.5,4.5,4",. No my experience was horrible it was a bad experience...
483,17,2018-09-04T21:27:48Z,"4,4.5,4,3.5,4.5,4.5,4,4,2.5,4,4,4.5",It was good.
484,56,2018-09-04T21:27:48Z,"2.5,3.5,4,4,4.5,4.5,4.5,4.5,4.5,4,4.5",A nice hotel and I will stay again if I return to Vegas
485,48,2018-09-04T21:27:48Z,"4,4,3,3,4.5,4.5,4,4,4.5,4,4.5,4",Great location and free parking!
486,151,2018-09-04T21:27:48Z,"4,4,1,4,5,4.5,4,4,4,4.5,4,5",Loved it
487,100,2018-09-04T21:27:48Z,"4,3,4,4,4.5,4,4,4.5,4.5,4,5,4.5",Friendly staff.
488,4,2018-09-04T21:27:48Z,"4,4,4.5,4,4.5,4.5,4,4,4.5,4.5,4,4",I loved everything
489,51,2018-09-04T21:27:48Z,"3.5,4,3.5,3.5,4.5,4,5,5,4.5,5,4,4.5",Exactly what I was looking for!
490,19,2018-09-04T21:27:48Z,"3.5,4,3.5,4,4.5,5,4,4.5,4.5,4.5,5,5","Nice clean and comfortable room near the strip, if the staff is willing to let you check in."
491,184,2018-09-04T21:27:48Z,"4,4.5,4.5,4,5,4.5,4.5,4.5,4.5,4.5,4,4",Good location good staff
492,223,2018-09-04T21:27:48Z,"4.5,4,4,4.5,4.5,4.5,4.5,4,4,4.5,4,3.5","Close to Monorail, High Roller, and Linq mall"
493,125,2018-09-04T21:27:48Z,"4.5,4.5,3,2.5,4.5,4.5,4.5,4.5,4.5,4.5,4","Started off well, but refusing to give you another room when your bathroom is flooded - disappointed"
494,2,2018-09-04T21:27:48Z,"4,4.5,4,4,5,4.5,4,4,4,3,4.5,4",Absolutely loved The Westin!
495,21,2018-09-04T21:27:48Z,"3.5,4,4,4,4.5,4,4,4.5,5,4.5,4,4","The bed was beyond comfortable, didn't want to get up at..."
496,61,2018-09-04T21:27:48Z,"4,4.5,4,3.5,3,4,4,4,4.5,4,4.5,4",beds were very comfortable
497,357,2018-09-04T21:27:48Z,"3.5,4.5,4,4,4.5,5,4.5,4.5,4.5,4,4.5",Quieter compared to the strip hotels
498,246,2018-09-04T21:27:48Z,"4,4.5,4.5,4,4.5,4,3.5,4.5,4.5,4,4.5",Rude staff n Lots of problems!
499,5,2018-09-04T21:27:48Z,"4,3,3,4.5,4.5,4,4.5,4.5,4,4,3.5,3.5","Clean,comfortable, location and clean"
500,0,2018-09-04T21:27:48Z,"2.5,3.5,3,3.5,4.5,4.5,4,4.5,4.5,4,4,4",Staff was very courteous.
501,161,2018-09-04T21:27:48Z,"4.5,5,4.5,4.5,4.5,4,4.5,4.5,4,4,4","Would return in again, for sure!"
502,1,2018-09-04T21:27:48Z,"4,4,3,4.5,5,4,4.5,5,4.5,4,5,4",Bartender was awesome
503,4,2018-09-04T21:27:48Z,"3.5,4.5,4,4,5,4.5,5,4,4.5,4,3.5,4.5",Value relative to other hotels.
504,64,2018-09-04T21:27:48Z,"5,3.5,4,3,4.5,4,4.5,4,4,3.5,4.5",No casino
505,4,2018-09-04T21:27:48Z,"4,4,3,3,4,5,3.5,3.5,3.5,4.5,3,2.5",Great hotel just off The Strip
506,5,2018-09-04T21:27:48Z,"4.5,5,4,4,4.5,4.5,4.5,4,4,4.5,4.5,4.5","Proximity to the strip, yet quiet and friendly"
507,30,2018-09-04T21:27:48Z,"4.5,4,4,4,4.5,4.5,4,4.5,4,4.5,4,4.5",The service didnt worth the money I paid.
508,10,2018-09-04T21:27:48Z,"2.5,4,4,2,4.5,4.5,4,4,4.5,3,2,3.5",Had to wait in line for 45 minutes to check in not enough...
509,10,2018-09-04T21:27:48Z,"4.5,5,3,3.5,4.5,4,4.5,4,4,4.5,4,4",Staff was rude to me and didn't recognize my platinum...
510,168,2018-09-04T21:27:48Z,"3,4,4.5,3,4.5,4.5,4,4.5,5,5,3,5",Very good hotel near the strip.
511,4,2018-09-04T21:27:48Z,"3.5,3.5,4,5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5",Hidden fees for amenities
512,26,2018-09-04T21:27:48Z,"4.5,4.5,2.5,2.5,4,4,4,4.5,4.5,5,4.5,4.5",Fantastic experience
513,90,2018-09-04T21:27:48Z,"2.5,3.5,3,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4",A little disappointed
514,9,2018-09-04T21:27:48Z,"4.5,3.5,4,3,4.5,3,4,4.5,3.5,4,3.5,3.5",I liked the price and value for money
515,3,2018-09-04T21:27:48Z,"4,4,4,4.5,4,4.5,3.5,4.5,4.5,4.5,4,4",Great Hotel right off the strip
516,27,2018-09-04T21:27:48Z,"4,3.5,4,3.5,5,4.5,4.5,4.5,4.5,5,4.5,4.5","Comfortable, great service."
517,9,2018-09-04T21:27:48Z,"4,4,3.5,4.5,4.5,4.5,4,4,5,4.5,4,4",Good price but just OK.
518,13,2018-09-04T21:27:48Z,"4,4.5,2.5,4.5,4,4.5,4,4.5,4.5,5,5,4",Good location
519,1,2018-09-04T21:27:48Z,"4.5,4,3.5,3,4.5,4.5,4.5,4,4,4.5,4,4",Enjoyed the stay. Good price and location.
520,8,2018-09-04T21:27:48Z,"4,4,4,4.5,5,4.5,4.5,4.5,5,4,4.5,5",Great place to stay
521,2,2018-09-04T21:27:48Z,"4.5,4.5,4,5,4,4,4,4.5,4,4,4.5,4.5",Location Location Location a Value
