res_id,name,tel,rank
597,Jakobi Burger,+82 2-3785-0433,20563
598,Can Alegria Paris,+33 6 13 10 51 90,30
599,Tse Yang,+33 1 47 20 70 22,5127
600,The Raven,+44 20 3026 2316,7460
601,Le Cinquante,,7955
602,La Marine,+33 1 42 39 69 81,1070
603,Cozinha Da Casa,,12652
604,Aux Delices du Palais Paris,+33 1 45 39 48 68,
605,"Au Pied de Vigne, - CLOSED",+33 1 71 73 66 98,
606,Seven Deuce,,13933
607,konkai sushi,+55 11 2060-0517,17498
608,L'Entracte Bistrot,+33 1 42 52 25 59,
609,Acai B&B,,8532
610,Yoi Rolls & Temaki,,11962
611,Spazio Gastronomico,,7261
612,Amber,+44 20 7702 0700,63
613,Restaurant Bleu Grill Français,+33 1 42 79 06 80,7214
614,McDonald's,+44 20 7272 8043,16007
615,Magic Chicken,11 26056660,2219
616,Dumplings & Baos,+44 20 3759 0162,2033
617,The Chapel Bar,+44 20 7833 4090,1344
618,Waterfront,+44 20 7228 4297,5924
619,Mexido Mineiro,+55 11 5643-7838,1705
620,Taberna,,10577
621,Salmo 127,,13281
622,Santa Efigênia,+55(11) 3151-6319,
623,Augusto Ristorante,,13731
624,Dock- Hotel Tryp Paulista,31236225,3353
625,A Garage,,13539
626,Pizzaria Dona Kika,1138628205,7204
627,Lanchonete Calu,,17350
628,Sociu's Restaurante E Lancheteria,,8399
629,Urban Social Coffee,+44 7888 854265,
630,LIL' Square,5.51E+11,7168
631,Churrascaria Chopperia E Pizzaria Caipiraco,,13999
632,Carnes Florida,5.51E+11,15493
633,Bar e Mercearia Ze Do Zeca,,12017
634,Pizzaria e Churrascaria Dom Camilo,5.51E+11,5632
635,Poke Poke,,16755
636,Arabia Express,+55 11 3815-0852,6505
637,Benjamin,,11119
638,15 De Marco,,7329
639,Pizzaria Notorium,+55 11 2063-1571,
640,Dona Elisa Recanto Mineiro,,15612
641,Olha o Churros,,17505
642,Quero Batata,+55 11 96707-1085,17109
643,Restaurante Emir,+55 11 2252-2581,1710
644,Choperia E Lanchonete Do Lemao,,15133
645,Recanto Do Paraiso - Lanchonete E Restaurante,+55 11 3051-7435,7653
646,,,
647,Alianza Portenha,50527432,13354
648,"Restaurante Obelisco, - CLOSED",,
649,"Horacio Cafe Morumbi, - CLOSED",,
650,Digao Lanchonete,,14984
651,Habib's,(11)3864-7228,10158
652,La Charette Créole,+33 1 43 26 03 10,3190
653,Haagen-Dazs,,
654,Le Caruso,+33 1 42 77 06 98,1436
655,Kyoto,+33 1 42 93 35 13,14533
656,Fenicia Culinaria Libanesa,+55 11 4561-4561,2061
657,,,
658,sumo,+33 1 46 33 58 46,6937
659,Angus Steakhouse,+44 20 7836 3782,1482
660,The Leaf and Cane,+44 20 7438 8054,10937
661,Bar Brasserie Le Duc d'Albret,,8619
662,You Me Sushi,+44 20 7323 2269,8658
663,Rodfai Thai street food,+44 20 8993 6363,926
664,Eat,+44 20 7636 4144,15570
665,Cabotte Restaurant,+44 20 7600 1616,1748
666,Helio's Cantina,+44 20 7249 6919,13958
667,Dragon Inn,+44 20 8648 4008,15189
668,Gerrad's Corner Restaurant,+44 20 7287 1878,9818
669,Gospoda Vita,+44 20 8579 1489,15834
670,The Notting Gill Chippy,,14008
671,Banh Banh,+44 20 7207 2937,2336
672,Huong Que,+44 20 8510 9289,
673,Little Pitt,,9823
674,M Restaurant,+44 20 3327 7770,3019
675,Chaseside Indian Restaurant and Takeaway,+44 20 8367 9919,4483
676,The Railway,+44 20 8852 2390,
677,Cafe Nero,+44 20 7222 4154,12739
678,Yogiz Dairy Bar and Eatery,+44 20 8553 0600,
679,The Breakfast Club,+44 20 7226 5454,
680,Sakura Japanese Sushi,,14671
681,Yellow Warbler,,
682,Royal Thai Restaurant,+44 20 7837 7755,2470
683,Morito Hackney Road,+44 20 7613 0754,
684,Boxcar Bar & Kitchen,+44 20 3006 7000,1319
685,The Rose Pub & Kitchen,+44 20 8692 3193,2586
686,Yasar Halim,+44 20 8444 4947,
687,St James Theatre Brasserie,+44 20 7592 0300,7066
688,Monkeys,+44 20 8761 2511,16921
689,Pizza Union Aldgate,+44 20 3773 1773,
690,EAT. Riverside,+44 20 7021 0994,9500
691,Kickin' Chicken,+44 20 8925 0137,14989
692,Akash Tandoori,+44 20 8875 0860,15161
693,Shelverdine Goathouse,+44 20 8916 1001,8190
694,Nest,+44 20 8986 0065,1826
695,Beijing Noodles,+44 20 7736 6466,16603
696,Natural Kitchen - Marylebone,+44 20 7935 8151,3975
697,The Kings Arms,+44 20 7729 2627,9723
698,Parkside Cafe,+44 20 8693 9218,12047
699,"55 East, - CLOSED",+44 7838 893347,
700,Markus Coffee,+44 20 7723 4020,
701,Öz Umut Ocakbasi,+44 20 8805 0050,16616
702,Pappadom,+44 20 7735 8176,14644
703,Sam's Riverside,+44 20 8237 1020,628
704,Tom Yum Goong Thai Restaurant,+44 20 8878 3588,9124
705,Deeney's,+44 20 8558 4023,2717
706,Bamboo Cool,+44 20 7222 5006,11491
707,Mustard,+44 20 7378 0484,10869
708,La Brioche,+44 20 8222 6690,12644
709,Mambocino,+44 1322 351131,12884
710,Haminados,+44 20 7229 5204,
711,PAO Lounge Bar and Oriental Cuisine,+44 20 7018 2120,11582
712,The Duke of York London,+44 20 7723 1966,7178
713,La Torre,,11351
714,Fernandez and Wells,,
715,Sakagura,+44 20 3405 7230,
716,Limin',+44 7812 334549,80
717,Fresh Ground Church of the Nazarene,+44 20 7228 6629,
718,Azmar Restaurant,+44 20 7616 8999,3380
719,The Cuckoo N1,+44 20 7697 4488,3946
720,Zayane,+44 20 8960 1137,4055
721,Gourmet Burger Kitchen,+44 20 7443 5335,
722,Meet Fresh,+44 20 7287 8929,13092
723,Shoryu Ramen,,4450
724,VeganE,+44 20 3624 2592,6186
725,Cafe Noir,,9349
726,Costa Coffee,,
727,Rosa's Thai Cafe Chelsea,+44 20 3773 8384,3996
728,Hao Hao Chi,,13532
729,The Black Prince Pub,+44 20 7582 2818,1859
730,Ole & Steen,+44 20 3948 4888,
731,yumitub,+44 7917 133537,14070
732,Joe's Kitchen,+44 20 7248 3037,1784
733,Honest Burgers Meard - St – Soho,+44 20 3609 9524,323
734,Taste of Cochin,+44 20 3355 9111,4201
735,Experimental Cocktail Club,,
736,Dive In Restaurant,+44 20 8672 0786,4303
737,Bubbleology,+44 333 014 4501,14602
738,Pret A Manger,+44 20 7932 5403,
739,Mapa Cafe,,9051
740,Boulanger Banette,,
741,Floral by Lima,+44 20 7240 5778,
742,Cul de Cochon,+33 1 40 27 00 37,
743,Estiatorio Milos,+44 20 7839 2080,1444
744,EZ & Moss,,
745,Starbucks,+44 20 7928 4557,
746,Rimini Restaurant,+44 20 8882 8880,3182
747,Kairikiyatsurumi,+81 6-6911-0223,4857
748,Buenos Aires Cafe Blackheath,+44 20 8318 5333,2447
749,Fogg's Kitchen and Bar,+44 20 7633 2720,5899
750,Petek,+44 20 7619 3933,333
751,Tonkotsu,+44 20 7928 2228,4916
752,The Crepe Factory,+44 20 7385 2563,
753,The Fox,+44 20 7729 5708,7870
754,My village cafe bar,+44 20 3489 2293,8349
755,Winston's Cafe,+44 7936 580051,8383
756,Frenchie Covent Garden,+44 20 7836 4422,654
757,La Masseria Apulian Delicatessen,+44 20 7535 8575,8717
758,Pizza Express,+44 20 7636 3232,3412
759,Starbucks,+44 20 7490 3973,
760,Mango,+44 20 8450 9999,3721
761,Bocconi,+44 20 3417 0590,
762,Starbucks,+44 20 7626 3677,
763,Mardina Charcoal Grill,+44 20 8981 0333,14422
764,Serata Hall,+44 20 3146 2124,7307
765,Gulen Kebab,+44 20 8469 0972,11726
766,Sushi Cafe,+44 20 7228 7011,3944
767,Shalamar Kebab House,+44 20 7709 0145,12123
768,Crystal Kebab - Kings Cross,+44 20 7278 0540,
769,Pires Sandwich Bar,+44 20 7610 6935,11622
770,Malai Thai Takeaway,+44 20 8463 9367,
771,Artisan Coffee,+44 20 7998 3450,
772,Aqua Spirit,+44 20 7478 0545,10714
773,Ballyhoo,+44 20 7580 3057,13907
774,Fortune,+44 20 7394 7411,10895
775,Dartmouth Castle,+44 20 8748 3614,3322
776,Byzantium,+44 20 7229 9367,9264
777,The Greedy Chef,+44 20 8699 0708,16677
778,Star Of India,+44 20 8850 8022,3942
779,Island Delight Too Sweet,,15676
780,Kai Hung,+44 20 7733 6566,15575
781,Phi-Lac Noodle House,+44 20 8691 9969,15567
782,Juice Tonic,+44 20 7434 3706,
783,Park Terrace Restaurant,+44 20 7937 8000,433
784,Putt in the Park - Battersea Park,+44 20 7228 4946,6355
785,,,
786,Wimpy,+44 20 8769 0484,12828
787,Other Side Fried,,4852
788,Docklands - St Katharine's Dock,+44 20 7680 1125,3892
789,YORI,+44 20 3274 3029,9308
790,Viet Cafe,+44 20 7839 3246,
791,Giggling Sausage Cafe,+44 20 7771 0954,
792,Caloroso Pizza (Beckton),+44 20 7055 3733,13655
793,St. Gabriel Ethiopian Delicatessen,+44 20 7226 1714,9060
794,Lime Leaf,+44 20 8882 9901,14061
795,Pod,+44 20 7836 6315,14667
796,Browns,+44 20 7497 5050,
797,Himalaya restaurant & take away,+44 20 8503 5228,16833
798,Love Brownies Cafe,+44 20 3490 0028,
799,Home Chinese Restaurant,+44 20 8690 0056,16649
800,MyChelle's Baketique,+44 7525 039903,14690
801,Bermondsey Bar & Kitchen,+44 20 7407 6079,4244
802,Starbucks,+44 20 7636 2038,
803,"Taylor St Baristas - New St, - CLOSED",+44 20 7929 2207,
804,Chucs Mayfair,+44 20 3763 2013,5309
805,Blue Ocean,+44 20 8997 7438,7361
806,Oishii Japanese Restaurant,+44 20 8351 7883,16000
807,Horseshoe Cafe,+44 20 8840 3151,6057
808,Pret A Manger,+44 20 7537 9672,10274
809,The Lanting,+44 20 7985 0006,16452
810,Gunes Restaurant,+44 20 8521 6789,5736
811,Busaba Soho,+44 20 7255 8686,1634
812,Frith Street,+44 20 7734 4545,7698
813,Cafe Roehampton Gate,+44 20 8876 7933,
814,Hoxton Beach Cafe,+44 20 7254 5574,15795
815,Futures,+44 20 7638 6341,14523
816,Opium Cocktail & Dim Sum Parlour,+44 20 7734 7276,1619
817,Skyler Lounge,+44 20 8346 9841,16095
818,Engineer,+44 20 7483 1890,
819,The Corner Room,+44 20 8709 4525,3064
820,Origin Coffee Roasters - Charlotte Road,+44 1326 574337,
821,Green Note,+44 20 7485 9899,4475
822,Garlic & Shots,+44 20 7734 9505,
823,House,+44 20 7584 3002,15504
824,Ko Gu Ryo,+44 871 075 7854,5192
825,Great Nepalese,+44 20 7388 6737,937
826,Restaurant Gordon Ramsay,+44 20 7352 4441,278
827,Ichi-Riki,+44 20 7233 1701,1345
828,Kusmi Tea,+44 20 7487 4245,9258
829,Durbar Tandoori Restaurant,+44 20 7727 1947,2846
830,Umut Ocakbasi,+44 20 8881 2444,6512
831,Rawduck,+44 20 8986 6534,12364
832,"Salisburys Fish and Chips, - CLOSED",+44 20 7207 3078,
833,Mark's,,12259
834,La Parmigiana,+44 20 8788 5060,5101
835,Preto Camden,+44 20 7383 7245,10814
836,The French House,+44 20 7437 2799,2758
837,Caffe Latte,,12318
838,Kichn,+44 20 7683 0311,7214
839,"Banh Bao Brothers, - CLOSED",+44 7585 115367,
840,Five Guys,+44 20 7751 5900,14530
841,Music & Beans,+44 20 8352 2087,
842,Beans & Barley,,
843,Royal Osk,,16273
844,Milano Pizza,+44 20 8980 9888,16300
845,Devran Kitchen,+44 20 8340 2288,
846,Brera,+44 20 3828 0652,8846
847,Cast Iron Bar & Grill,+44 20 7341 6205,6976
848,Flamino Burgers,+44 20 7385 5554,10693
849,The Breakfast Club,+44 20 3866 4111,7254
850,Edo,+44 20 8670 8900,6805
851,Mei Ume Restaurant,+44 20 3297 3799,780
852,"The Flask, Hampstead",+44 20 7435 4580,878
853,The Dragon Bar,+44 20 7033 0325,11340
854,Padaria Patriopan,11 2272-1714 ; 11 2063-7853,
855,Sergipanos Bar e Restaurante,,12972
856,Le Tir Bouchon Montorgueil,+33 1 42 21 95 51,2462
857,Le Paradis Du Couscous,+33 1 83 56 26 41,5709
858,"Francis Cafe, - CLOSED",+33 1 42 65 28 87,
859,La Rose De Kashmir,+33 1 43 29 05 53,13710
860,"Trend, - CLOSED",+33 6 17 94 18 97,
861,Nina Sushi,+33 1 42 39 04 38,14750
862,Mamabali,+33 1 43 14 71 50,3001
863,Le Triomphe,+33 9 52 88 01 40,2189
864,Le relais de Belleville,+33 1 43 58 18 11,13528
865,Miss Bamenda,+33 6 09 71 45 10,13189
866,Le Restaurant ERH,+33 1 45 08 49 37,1230
867,Laurent Duchene Patissier-Chocolatier Paris 13eme,+33 1 45 65 00 77,
868,Le Village Ronsard,+33 1 43 25 07 95,11223
869,Pizza Botticelli,,11704
870,Espace Saveurs du Monde,+33 1 42 08 67 02,8254
871,Le Chat Zen,+33 1 42 72 98 70,3066
872,Delicious Montmartre,+33 1 71 50 83 45,11063
873,McDonald's,+33 1 45 35 16 72,
874,Da Zagara,+33 1 45 55 87 57,1152
875,Restaurante Sabia de Prata,11 38649311,12877
876,Le Numidia,+33 9 81 22 78 74,5588
877,Le 39V,+33 1 56 62 39 05,942
878,Mais Sabor,,8137
879,La Source,+33 1 47 05 51 34,5242
880,Padaria e Rotisseria Bologna,+55 11 3256-1108,1341
881,Zia,+33 1 44 18 90 71,92
882,Café da Mata,5.51E+11,
883,Nellys Esfiha e Pizza,,9108
884,Casa do Pao de Queijo,11-3285.5252,
885,2 Bro's,+44 20 8446 6388,16196
886,Casa Rosada Empanadas Argentinas,11 5042-0147,2148
887,,,
888,La Salsa Gourmet,,13348
889,Oasis Da Bela Vista,,7407
890,La Mama Restaurante e Pizzaria,,9032
891,Emporio Sagarana,(11) 3539-6560,1659
892,LeLui Bar E Cozinha,55-1122217882,1966
893,Doce Mel,,12328
894,Nestle,,10582
895,Espetinhos Eloi,,8244
896,Champagne 1586,+55 11 2221-3016,3649
897,Cafe com Charme,37295507,4845
898,Pirajá,+55(11) 5181 3615,924
899,Os Zazeitonas,+55 11 2639-2256,2800
900,Restaurant Royal Pokhara,+33 1 42 09 66 57,11569
901,Restaurante Laportes,1130794263,736
902,Birdy Hamburgers,+33 1 84 25 09 88,3098
903,Rozell Café,+33 1 49 25 39 47,
904,Fulano,+33 1 83 91 40 05,5676
905,Co My Cafe,+33 1 40 26 72 53,5553
906,La Marine Brasserie Restaurant,+33 1 45 48 27 70,7761
907,Jeusselin,+33 1 45 51 22 74,8126
908,Le Frank Fondation Louis Vuitton,+33 1 58 44 25 70,4543
909,Pizza Nuit,+33 1 43 66 66 66,14197
910,Kitchen & Bar @Gare de Lyon,+33 1 80 20 63 18,8011
911,Café Lourmel,+33 9 53 67 28 68,5143
912,Le Paradis Du Fruit,+33 1 47 20 74 00,7188
913,Komatsubaki,+33 1 42 25 26 78,2922
914,Onze Bar,+33 1 48 06 11 97,
915,Timo Mio,1130341422,
916,Horn,+81 6-6301-2070,6591
917,Pie Break,+33 9 81 24 71 21,
918,O Fil Rouge,+33 1 45 75 84 15,1254
919,L'Arlequin Cafe,+33 1 46 07 12 53,6486
920,O' Bon Traiteur,+33 1 40 21 38 26,
921,VIDICI Paris Austerlitz,+33 1 44 24 68 60,9088
922,Break Time,,13750
923,1868,+33 1 46 22 06 10,11649
924,La Trockette,+33 9 50 34 33 79,11728
925,Le So,+33 1 40 28 02 83,3589
926,Gino Wine Bar,+55 11 98196-9016,5523
927,Poke Haus,(11) 3071-3641,9659
928,Signature by Pierre Sang,+33 9 67 31 96 80,454
929,Buona Sera Pizzeria Napoletana,+55 11 5571-6500,4412
930,La Buvette,+33 9 83 56 94 11,9641
931,Yumin,+33 9 72 80 59 70,7396
932,La Villa des Ternes,+33 1 45 74 23 86,4145
933,Chez Germaine,+33 9 80 84 38 12,222
934,The Corner,+33 1 46 06 07 37,13413
935,L'Oasis,,13268
936,Muguet,+33 1 43 67 15 56,8008
937,Petit Boutary,+33 1 46 27 76 23,25
938,Chez Toye,+33 1 73 75 61 41,8172
939,Joayo,+33 1 43 37 31 05,
940,La Braserade,+33 1 40 51 07 38,8639
941,Carmen Ragosta,+33 1 42 49 00 71,5501
942,Le P'tit Bréguet,+33 1 48 05 52 09,1072
943,En Bas de la Colline,+33 6 58 63 00 07,13672
944,Indiana Café - Maine,+33 1 43 22 50 46,14781
945,Senoble Famille Gourmande,+33 1 42 21 94 19,4338
946,Le Guersant,+33 1 77 17 83 29,
947,L'epicerie Oliver Piton,+33 1 49 27 97 49,8030
948,Frog & Rosbif,+33 1 42 36 34 73,
949,Paris Rome,+33 6 51 54 79 45,1234
950,Le Petit Champerret,+33 1 43 80 01 39,232
951,Tuck Inn,+44 20 7254 9845,7655
952,Les Paresseux,+33 1 42 93 03 53,1482
953,Jardin d’Asie,+33 1 45 86 24 83,15170
954,Wassana,+33 1 44 70 08 54,5058
955,Komei Restaurante,+55 11 2688 3783,1507
956,Rabbit,+44 20 3750 0172,920
957,Snack Factory,,11540
958,La Petite Rotonde,+33 1 43 20 93 52,13795
959,Goguette,+33 9 54 74 16 36,
960,Au Petit Creux,+33 1 42 60 07 28,
961,Palazzina Pizzas Para Viagem,,12097
962,Paris Latino,+33 9 73 15 82 99,14985
963,Chez Paolo,+33 7 83 06 21 92,286
964,Le Lescot,+33 1 73 74 78 11,4824
965,Gushi Pasteis,,10957
966,Just Cupcakes Brasil,+55 11 2338-2151,
967,Leao Grill,,11778
968,Espeto Do Sul,,6669
969,Dogao Hamburg,,10679
970,N'ice Crema Gelateria,40103210,
971,Wok N'roll,32030900,6356
972,Sushi Gushi,+55 11 2368-1241,7472
973,Lanchonete Teixeira,,11985
974,Naana,1137436273,5533
975,NoLita,+33 1 53 75 78 78,4242
976,Cafe Coco,+33 1 45 74 71 42,14347
977,Monkey,+33 9 72 88 76 54,3569
978,Mazzucco,+33 1 71 97 31 02,1412
979,La Table de Bezout,+33 1 43 27 55 17,9535
980,Tigela,+55 11 2691-6721,3892
981,Cajueiro Culinaria Nordestina,+55 11 3360-2829,1241
982,"La Pasta Gialla, - CLOSED",+55 11 5058 6083,
983,Pizzaria VERONA,+55 11 3277-1182,13704
984,Casa Do Norte,,9967
985,Saj,5.51E+11,7724
986,Lanchonete e Pastelaria Juliandres,,10835
987,Restaurante Los Rolos,+55 11 98691-1609,4922
988,Pato Rei Coffee Brewers,+55 11 2579-6866,
989,La Taverne des Cloys,+33 1 42 57 19 50,10632
990,Carapau Izakaya,+55 11 99150-6892,
991,Chez Violeta,+33 1 82 07 84 62,12217
992,Mexicaníssimo,+55 11 3034.6375,156
993,Mcm Docinhos,,6016
994,India StreEAT,+33 9 86 07 06 91,
995,Padaria Flor de Cangaiba,,
996,VERTUS le bar à jus,+33 9 54 02 92 07,9361
997,Tadam Paris,+33 1 43 31 29 19,79
998,Restaurante Presidente (2424),+55 11 2292-8683,1995
999,Georgia,+33 1 42 40 85 68,3508
1000,LYNA Ristorante,+33 1 45 74 04 33,1647
1001,O Libanais,,12726
1002,Gin BBQ Bar Itaim,,7702
1003,Jobim Bar,+55 11 2628-3748,7833
1004,The Kitchen by Frank and Charles,+55 11 2503-7125,5852
1005,Sushi Nagareboshi,+55 11 3567-6460,17004
1006,Picanharia dos Amigos - Unidade Vila Leopoldina,+55 11 3645-4586,34
1007,The Hit Burguer,+55 11 96710-2889,6895
1008,She’s Cake,,4814
1009,Ambassade D'Auvergne,+33 1 42 72 31 22,2557
1010,Asian Food,+33 1 43 27 21 33,9507
1011,Traiteur Christelle,,11085
1012,,,
1013,Ricci,+33 9 53 70 17 39,5536
1014,Fancy Sushi Roll,+33 9 83 97 40 15,10254
1015,French Home,+33 1 40 36 01 73,7764
1016,LA GITANE LE TABAC D'ANATOLE,+33 1 45 78 74 70,10904
1017,Ristorante Il Toscano,+33 1 47 55 10 81,2078
1018,Xodo de Santana,,8333
1019,Mandarin de paris,+33 1 47 55 40 18,5327
1020,Pizza Clip Ste,+33 1 43 58 02 15,2834
1021,The Office Table D'hotes,+33 6 14 19 04 22,7368
1022,AlCapizza Vila Mariana,5.51E+11,16600
1023,Le Mélisse,+33 1 48 56 07 52,5603
1024,Keurim Baba,,21526
1025,Kfc,+82 2-855-3356,10603
1026,Ma Thai,+33 1 45 88 22 18,7892
1027,Kiln Fried Snack,+82 2-2646-4546,25825
1028,Kiln Fried Snack,+82 2-533-9172,17986
1029,Kid Bubble Bean Seu,,22774
1030,Kim Bongnam Pojang Macha Yeoksam 2-ho,+82 2-588-9292,15618
1031,Karibeu,,9948
1032,Kal Men Hof,,11603
1033,Keom Bai Koria,,14837
1034,McDonald's Jungrang,+82 2-438-6017,14086
1035,Imperiale Au Maire,+33 1 42 71 91 65,
1036,Moonshiner,+33 9 50 73 12 99,867
1037,Le Vingt,+33 6 74 80 96 86,3659
1038,La Balle au Bond,+33 9 53 62 54 00,9965
1039,"Fujiwara, - CLOSED",+33 1 47 00 42 50,
1040,"Bar de l'Atelier, - CLOSED",+33 1 42 64 31 81,
1041,Chai Antoine,+33 6 65 04 24 57,
1042,Thai X Press Restaurant,+33 9 80 44 19 65,14866
1043,Hassen,+81 6-6367-0388,12729
1044,Cafe Quays,+44 20 7237 1147,11756
1045,Zizzi - Westfield Stratford City,+44 20 3609 5859,8554
1046,The Alleyns Head,+44 20 8670 6540,6077
1047,The Masons Arms,+44 20 8960 2278,3722
1048,Pint Room,+82 10-2262-8313,25587
1049,Bodean's BBQ - Covent Garden,+44 20 7257 2790,1913
1050,Generous Jjambbong,,18697
1051,"Smiling Kitchen, - CLOSED",+33 1 42 46 80 48,
1052,Bistrot Wattignies,+33 1 53 17 63 80,5291
1053,Nicolas,+33 1 42 61 15 41,
1054,Songjuk,+82 2-2265-5129,12189
1055,Moshimo,+33 9 81 18 80 22,6038
1056,Les Saveurs du Mékong,+33 1 42 65 12 87,3108
1057,Shawarma Lovers,+33 6 64 68 10 54,3826
1058,Flows,+33 1 45 23 11 08,11143
1059,Naàn,+33 9 80 43 58 85,5629
1060,Framboise,+33 1 45 20 47 17,2762
1061,La Pivoine Chinoise,+33 1 45 63 61 23,6608
1062,Sputnik,+33 1 45 65 19 82,10274
1063,Le Tir aux Pigeons,+33 1 40 67 95 44,13961
1064,Cafe Le Pierrot,+33 1 47 34 17 76,13802
1065,Palace Chatelet,+33 6 95 69 82 82,
1066,13 Menthe Basilic,+33 1 44 63 81 32,2467
1067,Au Bon Couscous,+33 1 42 03 41 57,
1068,Cucina Mutualite,+33 1 44 31 54 54,8219
1069,Leo De Bruxelles Place Rrepublic,,9150
1070,Au Curry Village,,13869
1071,Le 32,,10793
1072,Le Chaland,+33 1 40 05 18 68,3580
1073,L'Atelier Charonne,+33 1 40 21 83 35,14477
1074,Tonton Banh Mi,+33 9 87 15 15 74,
1075,Maison Zhang,+33 1 48 78 68 88,6540
1076,Tuileries Bar,+33 1 44 77 10 47,4841
1077,Creperie de Pontivy,+33 1 42 22 17 42,779
1078,La Cerise sur la Pizza - Belleville,+33 9 82 31 50 47,1804
1079,,,
1080,Bus Toqué,+33 6 21 40 20 41,39
1081,Afghanistan,+33 1 49 23 02 91,1945
1082,Le Zimmer,+33 1 42 36 74 03,2237
1083,B. Bell broche,+33 9 70 93 27 27,3245
1084,Pizza Odessa Montparnasse,+33 9 86 24 10 04,
1085,Restaurante Ecuatoriano,,13656
1086,Les Degrés de Notre Dame,+33 1 55 42 88 88,7608
1087,Le Petit Japonais / Allo Sushi,+33 1 44 61 93 73,1320
1088,Gastronomie Du Terroir,,14448
1089,L'Arcade Haussmann,+33 9 50 12 14 93,14395
1090,Odette et Aime,+33 1 48 78 47 52,
1091,Chez Gabs,+33 6 83 95 95 66,14666
1092,L'appartement Saint-Martin,+33 9 51 31 89 03,3409
1093,"Tofuya, - CLOSED",+33 1 77 15 41 76,
1094,Pacifico Paris,+33 1 42 85 12 30,2090
1095,La Grille,+33 1 43 43 11 64,9633
1096,Gia Dinh Quan,,14793
1097,Chocolatitudes,+33 1 42 18 49 02,
1098,Le Grand Salon,+33 1 53 41 81 40,15266
1099,Rice & Noodle,+33 1 42 22 08 88,11420
1100,Brasserie Les Petits Carreaux,+33 1 85 15 26 36,2886
1101,Fifi La Praline,+33 6 50 85 92 97,
1102,Élysées Istanbul,+33 1 43 59 46 10,4319
1103,Robert,+33 1 43 57 20 29,
1104,Jinlan,+33 9 50 67 03 26,12893
1105,Restaurant I Quattro Mori,+33 1 43 41 04 43,
1106,Carette,+33 1 47 27 98 85,
1107,Panda Wok 01,+33 1 42 03 97 10,11686
1108,Les Potaches,+33 1 77 19 22 62,9956
1109,Le Jean Bart,+33 1 47 70 88 93,8381
1110,Polpette,+33 1 42 81 00 17,1971
1111,Restaurant China,+33 1 42 71 78 82,15360
1112,Bangkok Thailand,+33 1 45 80 76 59,2147
1113,Restaurant Lou Cancan,+33 4 93 61 12 89,14005
1114,Maison Landemaine Republique,+33 1 43 48 63 36,
1115,Chaak,+33 1 71 27 57 85,8332
1116,Birdy's,+33 9 52 43 96 08,584
1117,Mama Restaurant Paris East,+33 1 43 48 45 45,4174
1118,Le Surene,+33 6 63 18 36 20,8148
1119,Le Lotus Bleu,+33 1 45 32 24 20,13714
1120,Mega Sushi,+33 9 87 73 66 74,14005
1121,La Cuisinette,+33 1 44 54 98 58,11042
1122,Pick And Co,+33 1 40 03 84 63,7661
1123,MONGOO Opera,+33 1 42 68 22 32,
1124,Alfredo Positano,+33 1 46 51 93 54,9163
1125,Le Cafe de la Mairie,+33 1 43 28 02 28,9838
1126,Ola Kino Poké,+33 7 82 90 41 36,5927
1127,Tigermilk,+33 1 40 15 97 73,
1128,Shen-Thai,+33 1 53 72 43 58,9387
1129,Le Miracle Cafe,+33 7 68 18 74 06,14651
1130,Chipotle Mexican Grill,+33 1 42 38 42 73,5843
1131,Bleu Canard,,12532
1132,E.C.C.V.,+33 1 43 54 44 40,14638
1133,Jojo Cafe Restaurant,+33 1 44 78 92 47,15141
1134,Sushi Plaza,+33 1 42 51 18 51,13045
1135,Flagrant Delice,+33 1 46 33 42 52,6833
1136,Cafe Foufou,,10518
1137,"Allo-Sushi, - CLOSED",+33 1 70 83 76 49,
1138,Shine Garden,,12840
1139,Mila,+33 1 40 28 91 15,4436
1140,La Factory Burger,+33 1 45 08 81 21,2415
1141,Marie Thé,+33 1 42 22 50 40,
1142,Nouilles Vivantes,+33 9 72 84 98 59,2257
1143,Restaurant L'Hydrophobe,,2475
1144,Tabac de L'universite,+33 1 45 51 33 24,
1145,Roy's Pub Restaurant,+33 1 49 70 03 82,
1146,JJ Beaumarchais,+33 9 83 91 45 44,
1147,Coffee Club,+33 1 43 29 87 87,4117
1148,"Le Cordial, - CLOSED",+33 1 43 31 02 68,
1149,Le Caroubier,+33 1 40 43 16 12,1455
1150,,,
1151,Da Franco,+33 1 45 72 41 20,2347
1152,Au Sens des Saveurs,+33 1 73 70 64 90,3560
1153,La Nonna,+33 9 84 21 41 07,6049
1154,Bistrot de la Porte Doree,+33 1 43 43 80 07,
1155,Raviolis Chinois Nord Est,+33 1 75 50 88 03,1438
1156,Barracuda,+33 9 54 65 95 54,4999
1157,Les Carottes Sont Cuites,+33 1 42 23 75 17,6760
1158,La Cremerie,+33 1 43 54 99 30,4593
1159,Kozy Lafayette,+33 1 00 00 00 00,6645
1160,Bistrot Buci Mazarine,+33 1 43 29 99 01,4741
1161,Cafe Madeleine,+33 1 42 65 21 91,8297
1162,Restaurant Saray,+33 1 40 36 61 51,8010
1163,Red d'Hippo,+33 1 83 96 36 70,15281
1164,Irish Corner Nation,+33 1 43 07 51 50,7590
1165,"Le Bistrot de Louise, - CLOSED",+33 1 46 22 59 15,
1166,Le Petit Centre,+33 1 47 00 34 46,11493
