cuisiness_ID,primary_cuisiness,cuisines,special_diets,cus_rest_rank
764,Italian,"Pizza, Italian","Vegetarian Friendly, Vegan Options",1208
765,Turkish,Turkish,,431
766,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Gluten Free Options",169
767,Fast Food,"Fast Food, Asian",Halal,1100
768,Quick Bites,"Fast Food, Turkish, Middle Eastern",Halal,573
769,Unknown,,,
770,Chinese,"Chinese, Asian, Thai, Malaysian",,
771,Quick Bites,Cafe,"Vegetarian Friendly, Vegan Options, Gluten Free Options",
772,International,International,,489
773,Fast Food,Fast Food,,1251
774,Fast Food,Fast Food,,983
775,Bar,"Bar, British, Pub",Vegetarian Friendly,616
776,Cafe,"Cafe, Mediterranean, Greek",Vegetarian Friendly,2111
777,Unknown,,,
778,Indian,Indian,"Vegetarian Friendly, Vegan Options",261
779,Unknown,,,
780,Unknown,,,
781,Chinese,"Chinese, Asian",,636
782,Dessert,"Cafe, Healthy","Vegetarian Friendly, Vegan Options",251
783,European,"European, British, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options",184
784,Italian,"Italian, Pizza",Vegetarian Friendly,1104
785,,,,
786,Unknown,,,
787,American,"American, Fast Food",,207
788,Cafe,Cafe,Vegetarian Friendly,492
789,Asian,"Asian, Korean",,1672
790,Vietnamese,"Vietnamese, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",
791,Fast Food,"Fast Food, British, Diner, International",Vegetarian Friendly,
792,Italian,"Pizza, Italian, Cafe",Vegetarian Friendly,1828
793,African,"African, Ethiopian, Cafe",Vegetarian Friendly,63
794,Unknown,,,
795,Cafe,"Cafe, British, Healthy, Fast Food",,3216
796,British,British,"Vegetarian Friendly, Vegan Options, Gluten Free Options",
797,Indian,"Indian, Asian, Middle Eastern, Pakistani",Halal,1176
798,Quick Bites,Cafe,,
799,Chinese,"Chinese, Seafood",,739
800,Unknown,,,
801,Bar,"Bar, British, Fusion, Gastropub",Vegetarian Friendly,857
802,Quick Bites,Cafe,,
803,Australian,Australian,,
804,Italian,"Italian, European, Mediterranean","Vegetarian Friendly, Vegan Options",946
805,Seafood,"Seafood, Fast Food, British",,259
806,Sushi,Sushi,,485
807,Irish,"Cafe, British, Irish",Vegetarian Friendly,18
808,Cafe,Cafe,,2379
809,Chinese,Chinese,,711
810,Mediterranean,"Turkish, Mediterranean",,1067
811,Thai,Thai,"Vegetarian Friendly, Vegan Options, Gluten Free Options",37
812,French,French,,321
813,Quick Bites,"Pizza, Cafe",,
814,Cafe,Cafe,,3384
815,Vegetarian Friendly,,Vegetarian Friendly,
816,Chinese,"Chinese, Asian",Vegetarian Friendly,25
817,Italian,Italian,,1988
818,Bar,"Bar, British, Pub","Vegetarian Friendly, Vegan Options",
819,European,"European, British","Vegetarian Friendly, Gluten Free Options",1135
820,Quick Bites,Cafe,,
821,Vegetarian Friendly,,Vegetarian Friendly,
822,Bar,"Bar, European, International",Vegetarian Friendly,
823,Unknown,,,
824,Asian,"Asian, Korean",Vegetarian Friendly,887
825,Asian,"Asian, Nepali","Vegetarian Friendly, Gluten Free Options, Vegan Options",114
826,French,"French, European, British, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options",23
827,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Gluten Free Options",36
828,Unknown,,,
829,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options",198
830,Turkish,"Turkish, Middle Eastern",Halal,221
831,Vegetarian Friendly,,Vegetarian Friendly,
832,Unknown,,,
833,Bar,"Bar, British, Pub",,2229
834,Italian,"Italian, Pizza, Mediterranean",,907
835,Steakhouse,Steakhouse,,211
836,Bar,"Bar, European, Pub",,485
837,Unknown,,,
838,Brew Pub,"Brew Pub, Pub, Healthy, Fast Food","Vegetarian Friendly, Vegan Options",49
839,Asian,"Asian, Vietnamese",,
840,American,American,,622
841,Cafe,"Cafe, European","Vegetarian Friendly, Vegan Options",
842,Cafe,Cafe,"Vegetarian Friendly, Vegan Options",
843,British,British,,4270
844,Pizza,Pizza,,1182
845,Mediterranean,"Mediterranean, Turkish, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",
846,Italian,Italian,,1411
847,Unknown,,,
848,Mexican,"Mexican, American, Fast Food",,150
849,Cafe,"European, Diner, Cafe","Vegetarian Friendly, Vegan Options, Gluten Free Options",1460
850,Japanese,"Japanese, Sushi, Asian",Vegetarian Friendly,346
851,Chinese,"Chinese, Japanese, Asian, Sushi","Vegetarian Friendly, Gluten Free Options, Vegan Options",4
852,British,"British, Pub, Gastropub",Vegetarian Friendly,329
853,Bar,"Bar, Pub, British",,2167
854,Bakeries,"Brazilian, South American",,33
855,Bar,"Bar, Pub",,1130
856,French,"French, Grill, Gastropub",,1561
857,Moroccan,"Moroccan, Middle Eastern, Mediterranean","Vegetarian Friendly, Vegan Options",77
858,French,French,,
859,Indian,Indian,,276
860,Unknown,,,
861,Sushi,Sushi,,460
862,Asian,"Indonesian, Asian","Vegetarian Friendly, Vegan Options",384
863,French,French,,1395
864,Unknown,,,
865,French,French,,6266
866,French,"European, French",,835
867,Bakeries,French,,145
868,French,"French, European",Vegetarian Friendly,5683
869,Unknown,,,
870,African,African,,82
871,French,"French, Bar, Cafe, European",Vegetarian Friendly,1903
872,Italian,"Italian, French, Swiss, European, Greek",,1296
873,Quick Bites,Fast Food,,192
874,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,160
875,Unknown,,,
876,Unknown,,,
877,French,"French, European",Vegetarian Friendly,649
878,Unknown,,,
879,French,"French, European, Deli",Vegetarian Friendly,3056
880,Brazilian,"Brazilian, South American",,
881,French,"French, American, Cafe","Vegetarian Friendly, Vegan Options, Gluten Free Options",60
882,Contemporary,Contemporary,,
883,Middle Eastern,Middle Eastern,,201
884,Brazilian,"Brazilian, South American",,
885,American,"American, Southwestern, Pizza",,733
886,Argentinean,Argentinean,,57
887,Unknown,,,
888,Mexican,Mexican,,137
889,Unknown,,,
890,Pizza,Pizza,,747
891,Bar,Bar,,241
892,Seafood,"Seafood, European",,136
893,Unknown,,,
894,Unknown,,,
895,Unknown,,,
896,Brazilian,"Brazilian, Portuguese, European, South American",,1586
897,Brazilian,"Brazilian, Cafe, South American",,2179
898,Brazilian,"Brazilian, Bar",,304
899,Italian,"Pizza, Italian",,544
900,Unknown,,,
901,Brazilian,"Brazilian, Contemporary, South American",Vegetarian Friendly,245
902,American,American,Vegetarian Friendly,102
903,Dessert,,,
904,Fast Food,"Fast Food, Argentinean",,178
905,Asian,"Asian, Vietnamese",,841
906,French,"French, Bar, European, Pub",,4315
907,French,French,,4500
908,French,"French, European, Contemporary",Vegetarian Friendly,2710
909,Italian,"Pizza, Italian",,1542
910,French,"International, French, European",,4441
911,French,French,,3003
912,Vegetarian Friendly,,"Vegetarian Friendly, Vegan Options",
913,Japanese,"Japanese, Asian",Vegetarian Friendly,136
914,Unknown,,,
915,Italian,Italian,,
916,Unknown,,,
917,French,"French, Deli, Street Food",Vegetarian Friendly,
918,French,"French, European",,849
919,French,"French, European",,3703
920,Lebanese,"Lebanese, Mediterranean, Deli, Middle Eastern","Vegetarian Friendly, Vegan Options",
921,Italian,Italian,,1088
922,French,French,,6410
923,French,French,,5817
924,Bar,"Bar, Cafe",,1099
925,French,"French, European","Vegetarian Friendly, Vegan Options",2180
926,Unknown,,,
927,Unknown,,,
928,French,"French, Korean",,316
929,Italian,"Italian, Pizza, Brew Pub, Pub, Beer restaurants",,768
930,Wine Bar,Wine Bar,,388
931,Chinese,"Chinese, Thai, Vietnamese, Asian",,287
932,Italian,"Italian, European",Vegetarian Friendly,563
933,French,"French, European",Vegetarian Friendly,149
934,Unknown,,,
935,Unknown,,,
936,Italian,Italian,,977
937,French,"French, European, Healthy, Gastropub","Vegetarian Friendly, Gluten Free Options",15
938,Chinese,"Chinese, Asian, Vietnamese",Vegetarian Friendly,346
939,Barbecue,"Asian, Korean, Barbecue",,
940,French,"French, European",,4719
941,Italian,Italian,"Vegetarian Friendly, Vegan Options",722
942,French,French,,735
943,Fusion,Fusion,,259
944,Mexican,"Mexican, American, Bar, Pub",,107
945,French,"French, European",,2602
946,French,French,,
947,French,French,,4449
948,Brew Pub,"Bar, British, Pub, Brew Pub",,
949,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,171
950,French,"French, European",,156
951,Caribbean,"Caribbean, Ethiopian",,64
952,French,"Wine Bar, French, Brew Pub",Vegetarian Friendly,984
953,Chinese,"Chinese, Asian, Vietnamese",,690
954,Asian,"Asian, Thai","Vegetarian Friendly, Vegan Options",744
955,Japanese,Japanese,,162
956,British,British,"Vegetarian Friendly, Vegan Options, Gluten Free Options",341
957,French,French,,5785
958,French,French,,6427
959,French,"French, Wine Bar",,
960,Unknown,,,
961,Pizza,Pizza,,947
962,South American,"South American, Colombian",,114
963,Italian,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options",39
964,French,"French, European",,2848
965,Unknown,,,
966,Dessert,International,,265
967,Unknown,,,
968,Barbecue,Barbecue,,306
969,Unknown,,,
970,Dessert,Cafe,,417
971,Unknown,,,
972,Japanese,"Japanese, Sushi, Asian",,719
973,Unknown,,,
974,Unknown,,,
975,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,578
976,Unknown,,,
977,Wine Bar,Wine Bar,Vegetarian Friendly,148
978,Italian,"Italian, Pizza",Vegetarian Friendly,197
979,French,French,,5057
980,Brazilian,"Brazilian, South American","Vegetarian Friendly, Vegan Options",1717
981,Brazilian,Brazilian,,438
982,Unknown,,,
983,Pizza,Pizza,,1055
984,Unknown,,,
985,Lebanese,"Lebanese, Mediterranean",,216
986,Unknown,,,
987,South American,"Colombian, South American",,1886
988,Cafe,Cafe,,
989,Unknown,,,
990,Japanese,Japanese,,
991,French,"French, Peruvian, South American",,5994
992,Mexican,"Mexican, Latin, Spanish",,
993,Unknown,,,
994,Indian,"Indian, Healthy, Street Food","Vegetarian Friendly, Vegan Options",
995,Unknown,,,
996,Unknown,,,
997,French,French,Vegetarian Friendly,50
998,Portuguese,Portuguese,,54
999,French,"American, Bar, Cafe, International, French, European",,2140
1000,Italian,"Italian, Northern-Italian, Central-Italian, Southern-Italian","Vegetarian Friendly, Vegan Options",228
1001,Unknown,,,
1002,Unknown,,,
1003,Brazilian,"Brazilian, Barbecue, Argentinean, South American",,2880
1004,Brazilian,"Contemporary, Brazilian, South American, Beer restaurants",,2478
1005,Unknown,,,
1006,Steakhouse,"Steakhouse, Brazilian, Bar, Barbecue, Grill",,7
1007,Unknown,,,
1008,Vegetarian Friendly,,Vegetarian Friendly,
1009,French,"French, European",,1623
1010,Asian,Asian,,1582
1011,Vietnamese,Vietnamese,,476
1012,,,,
1013,Italian,"Italian, Pizza, Mediterranean, European",Vegetarian Friendly,724
1014,Sushi,Sushi,,319
1015,French,"American, French","Vegetarian Friendly, Halal",4318
1016,French,French,,5581
1017,Italian,"Italian, European, Tuscan, Central-Italian","Vegetarian Friendly, Vegan Options",286
1018,Unknown,,,
1019,Chinese,"Chinese, Asian",,181
1020,Italian,"Italian, Pizza",,380
1021,French,French,,4119
1022,Italian,"Pizza, Italian",,1272
1023,French,French,"Vegetarian Friendly, Vegan Options",3256
1024,Unknown,,,
1025,Unknown,,,
1026,Asian,"Asian, Thai",,1293
1027,Unknown,,,
1028,Unknown,,,
1029,Unknown,,,
1030,Asian,"Asian, Korean",,2485
1031,Unknown,,,
1032,Unknown,,,
1033,Unknown,,,
1034,Fast Food,Fast Food,,171
1035,Chinese,"Chinese, Asian, Vietnamese",,
1036,Italian,"Italian, Pizza",,117
1037,French,"French, European",Vegetarian Friendly,2226
1038,French,French,,5227
1039,Unknown,,,
1040,Unknown,,,
1041,Bar,Bar,,
1042,Asian,"Asian, Thai",,2062
1043,Bar,"Bar, Pub",,450
1044,Cafe,Cafe,,2721
1045,Italian,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",1371
1046,Bar,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",1318
1047,Bar,"Bar, Pub, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",720
1048,Unknown,,,
1049,American,"Steakhouse, American, Barbecue",Gluten Free Options,88
1050,Unknown,,,
1051,Asian,"Thai, Asian",,
1052,French,French,,3081
1053,Wine Bar,Wine Bar,,
1054,Asian,"Asian, Korean",,2144
1055,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options",318
1056,Chinese,"Asian, Thai, Chinese, Vietnamese","Vegetarian Friendly, Vegan Options",66
1057,Mediterranean,"Middle Eastern, Mediterranean",Vegetarian Friendly,444
1058,French,French,,5662
1059,Indian,"Indian, Fusion",,123
1060,French,"French, European",Vegetarian Friendly,1737
1061,Chinese,"Chinese, Asian",,247
1062,Unknown,,,
1063,Unknown,,,
1064,French,"French, Bar, Cafe, European",,6430
1065,Chinese,"Chinese, Japanese, Asian",,
1066,French,"French, European","Vegetarian Friendly, Vegan Options",1564
1067,Moroccan,"Moroccan, Mediterranean, Middle Eastern, Tunisian, Algerian","Vegetarian Friendly, Halal",
1068,Italian,Italian,,1003
1069,Belgian,"Belgian, European",,23
1070,Indian,Indian,,279
1071,Fast Food,"Fast Food, Turkish, Greek, Middle Eastern",,
1072,French,"French, Bar, European",,2176
1073,French,French,,6641
1074,Fast Food,"Fast Food, Vietnamese",,
1075,Chinese,"Asian, Chinese",,245
1076,French,"Bar, French",,2857
1077,French,"French, European","Vegan Options, Vegetarian Friendly",538
1078,Italian,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options",252
1079,,,,
1080,French,"French, Gastropub, Contemporary","Vegetarian Friendly, Gluten Free Options",26
1081,Middle Eastern,"Persian, Afghani, Middle Eastern",Vegetarian Friendly,75
1082,French,"French, European",Vegetarian Friendly,1428
1083,Fast Food,"Fast Food, Mediterranean, Barbecue",,80
1084,Italian,"Pizza, Italian, Fast Food",,
1085,South American,South American,,101
1086,French,French,,4236
1087,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options",53
1088,Unknown,,,
1089,French,"French, European",,6615
1090,French,"French, Bar, Cafe, European",Vegetarian Friendly,
1091,Brew Pub,"Brew Pub, Bar, Pub",,169
1092,French,"French, European, Bar, International, Asian",Vegetarian Friendly,2084
1093,Unknown,,,
1094,Peruvian,"Hawaiian, Peruvian, Fusion",Vegan Options,6
1095,French,French,,5099
1096,Unknown,,,
1097,Dessert,,,220
1098,French,French,,6903
1099,Chinese,"Chinese, Asian",,521
1100,French,"French, Bar, European, Pub",Vegetarian Friendly,1801
1101,Dessert,French,,302
1102,Mediterranean,"Turkish, Gastropub",,
1103,French,"French, European",,
1104,Unknown,,,
1105,Italian,"Italian, Mediterranean",Vegetarian Friendly,
1106,Dessert,French,,139
1107,Unknown,,,
1108,French,French,,5224
1109,Unknown,,,
1110,Italian,"Italian, Neapolitan, Campania, Southern-Italian",Vegetarian Friendly,276
1111,Chinese,"Chinese, Asian",,703
1112,Asian,"Thai, Asian",Vegetarian Friendly,244
1113,French,French,,6493
1114,Bakeries,French,,263
1115,Mexican,Mexican,Vegetarian Friendly,57
1116,Grill,"Grill, Contemporary, Fusion, Healthy",Vegetarian Friendly,12
1117,French,"French, European","Vegetarian Friendly, Vegan Options",2514
1118,French,"French, Bar, Pub",,4510
1119,Unknown,,,
1120,Unknown,,,
1121,Deli,"Deli, Soups",,108
1122,French,"Street Food, French, Fast Food, Healthy, Soups",,4272
1123,Fast Food,"Fast Food, Healthy",,
1124,Italian,Italian,,1095
1125,Unknown,,,
1126,Seafood,"Seafood, Asian, Fusion, Healthy, Hawaiian",,143
1127,Latin,"Latin, Central American",,
1128,Asian,"Thai, Vietnamese, Asian",Kosher,1564
1129,French,French,,6686
1130,Mexican,"Mexican, Fast Food","Vegan Options, Vegetarian Friendly",43
1131,French,"French, Fast Food, Soups",,6087
1132,Unknown,,,
1133,Unknown,,,
1134,Japanese,Japanese,,769
1135,French,"French, European",,3871
1136,French,"French, Cafe, Healthy",Vegetarian Friendly,5446
1137,Japanese,"Japanese, Sushi",,
1138,French,French,,6173
1139,French,"French, Spanish, European",Vegetarian Friendly,2655
1140,American,"American, Brew Pub, European",Vegetarian Friendly,82
1141,French,French,Vegetarian Friendly,
1142,Asian,Asian,"Vegetarian Friendly, Vegan Options",264
1143,French,"French, European",,1570
1144,French,"French, European",,
1145,Brew Pub,"Bar, Pub, Brew Pub",Vegetarian Friendly,
1146,French,"French, European, Fusion, Healthy",,
1147,American,American,"Vegetarian Friendly, Vegan Options, Gluten Free Options",144
1148,Unknown,,,
1149,Moroccan,"Moroccan, Middle Eastern, Mediterranean","Vegetarian Friendly, Halal",8
1150,,,,
1151,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,324
1152,Spanish,"Spanish, Deli, Wine Bar",,31
1153,French,"Pizza, French",,3493
1154,French,"French, European",,
1155,Chinese,"African, Chinese",Vegetarian Friendly,22
1156,French,"French, American, Spanish, Canadian, Bar, Pub",,2930
1157,Vegetarian Friendly,,Vegetarian Friendly,
1158,French,"French, Wine Bar",,2737
1159,Cafe,"Cafe, European, Healthy",Vegetarian Friendly,395
1160,French,"French, European",,2806
1161,French,"Cafe, French, Bar, European",Vegetarian Friendly,4575
1162,Turkish,Turkish,,69
1163,French,French,,6907
1164,Bar,"Pub, Bar",,765
1165,French,French,,
1166,Unknown,,,
1167,Unknown,,,
1168,French,"French, European",Vegetarian Friendly,437
1169,Unknown,,,
1170,Unknown,,,
1171,American,American,"Vegetarian Friendly, Vegan Options",8
1172,French,French,,6524
1173,French,"French, Deli",,5069
1174,Asian,"Asian, Vietnamese",Vegetarian Friendly,936
1175,Unknown,,,
1176,Grill,Grill,,79
1177,French,"French, European",,1973
1178,Chinese,Chinese,,357
1179,Unknown,,,
1180,Bakeries,"French, Fast Food",,213
1181,Unknown,,,
1182,Unknown,,,
1183,French,French,,5881
1184,Unknown,,,
1185,Italian,"Italian, European",Vegetarian Friendly,315
1186,French,French,,5684
1187,French,"French, Bar, Pub",Vegetarian Friendly,3642
1188,French,"French, European, Wine Bar",,3272
1189,Turkish,"Turkish, Middle Eastern",,
1190,Bar,"Bar, Pub",,678
1191,French,"French, Pub, Gastropub",,5385
1192,Bakeries,French,,101
1193,French,French,,
1194,Italian,Italian,,
1195,Unknown,,,
1196,Japanese,"Japanese, Asian",,575
1197,Italian,"Italian, French, Cafe, European, Bar",,645
1198,Italian,"Italian, Pizza",,448
1199,Pizza,Pizza,,644
1200,French,French,,6331
1201,Unknown,,,
1202,Wine Bar,Wine Bar,,282
1203,Unknown,,,
1204,Unknown,,,
1205,Italian,"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options",
1206,French,French,,4024
1207,,,,
1208,Asian,"Taiwanese, Asian",Vegetarian Friendly,734
1209,Dessert,Cafe,,
1210,Japanese,Japanese,,767
1211,Argentinean,Argentinean,Vegan Options,28
1212,Unknown,,,
1213,Bakeries,,Vegetarian Friendly,
1214,Italian,"Italian, French, Japanese, European",,185
1215,French,"French, Bar, European, Pub",,5202
1216,French,French,,3345
1217,Vietnamese,Vietnamese,,478
1218,Indian,"Indian, Middle Eastern, Pakistani",,278
1219,Indian,Indian,,225
1220,French,"French, European",Vegetarian Friendly,1847
1221,Indian,Indian,"Vegetarian Friendly, Vegan Options",120
1222,Fast Food,"Fast Food, Turkish",,154
1223,French,French,,3232
1224,French,"French, European",Vegetarian Friendly,1641
1225,Italian,"Italian, Mediterranean, European","Vegan Options, Vegetarian Friendly",45
1226,French,"French, Bar, European",,
1227,French,"French, European, Wine Bar, Gastropub, Dining bars",Vegetarian Friendly,1811
1228,Unknown,,,
1229,French,"French, European",,1086
1230,French,French,,5921
1231,Unknown,,,
1232,French,French,,
1233,French,"French, Healthy, European","Vegetarian Friendly, Gluten Free Options, Vegan Options",1435
1234,French,"French, European",,821
1235,Dessert,,,146
1236,French,French,,5457
1237,Cafe,Cafe,,
1238,Dessert,French,,211
1239,Fast Food,"Fast Food, Asian, Fusion, Healthy",,374
1240,Italian,"Italian, Pizza, European",Vegetarian Friendly,193
1241,Italian,"Italian, European",Vegetarian Friendly,679
1242,French,"French, European",,2014
1243,Quick Bites,"Fast Food, Diner",,97
1244,Unknown,,,
1245,Brazilian,"Brazilian, Bar, Pub",,403
1246,Unknown,,,
1247,Unknown,,,
1248,Unknown,,,
1249,Asian,Asian,,999
1250,Unknown,,,
